clean_text,label
جزيره ياس تحتضن سفير ابوظبي الايقونه العالميه الجديده للترفيه التفاعلي اعلنت دائره الثقافه والسياحه ابوظبي وشركه سفير انترتينمنت المدرجه في بورصه نيويورك تحت الرمز ، اليوم، عن اختيار جزيره ياس موقعا لمشروع سفير ابوظبي، الايقونه العالميه الجديده للترفيه التفاعلي الغامر، الذي تبلغ قيمه استثمارات مرحله بنائه مليار دولار امريكي ويسهم المشروع في استقطاب مزيد من السياح من مختلف,1
منتخب الشراع الحديث يشارك في بطوله العالم بالدنمارك اعلن اتحاد الامارات للشراع والتجديف الحديث مشاركه المنتخب الوطني للشراع الحديث في بطوله العالم للشراع، المقرره في الدنمارك خلال الفتره من الي يونيو المقبل واوضح الاتحاد ان المنتخب سيقيم معسكرا اعداديا في مدينه طنجه المغربيه خلال الفتره من مايو الجاري الي يونيو المقبل، بنادي داليا للزوارق الشراعيه، وذلك ضمن التحضيرات لخوض منافسات بطوله العالم,0
العاصمه النمساويه تنجح في تقليص الانبعاثات الكربونيه عبر مبادره النقل عديم الانبعاثات نجحت مبادره النقل عديم الانبعاثات في العاصمه النمساويه فيينا، في منع انبعاث نحو الفي طن من مكافئ ثاني اكسيد الكربون، وما يناهز طن من اكاسيد النيتروجين، بفضل استخدام مركبات وشاحنات كهربائيه، قطعت اكثر من خمسه ملايين كيلومتر دون صدور انبعاثات ضاره واعلن ميخائيل لودفيج عمده مدينه فيينا، انضمام شركه الي مبادره العاصمه، التي دشنتها بمشاركه شركه في عام ، واسهمت في الحد من الانبعاثات الكربونيه الضاره، الناتجه عن قطاعي النقل العام والتجاري داخل مركز العاصمه، باستخدام وسائل نقل نظيفه ومركبات وشاحنات كهربائيه,0
المكتب الاعلامي لحكومه الفجيره يصدر الكتاب السنوي لصاحب السمو حاكم الفجيره لعام اصدر المكتب الاعلامي لحكومه الفجيره الكتاب السنوي الجديد لعام ، الذي يوثق المسيره الحافله والانشطه الرسميه لصاحب السمو الشيخ حمد بن محمد الشرقي عضو المجلس الاعلي حاكم الفجيره، في اصدار موسع يجسد حجم الحضور الوطني والدولي لسموه، ودوره المحوري في ترسيخ مكانه اماره الفجيره ضمن مسيره التنميه الشامله التي تشهدها دوله الامارات العربيه المتحده,1
مليار درهم ايرادات شركات ادنوك المدرجه في الربع الاول من حققت شركات ادنوك المدرجه نتائج ماليه وتشغيليه مرنه خلال الربع الاول من عام ، مؤكده قوه محفظه الاعمال المتكامله والمتنوعه للمجموعه وبلغ اجمالي ايرادات شركات ادنوك للتوزيع، وادنوك للحفر، وادنوك للغاز، وادنوك للامداد والخدمات، وبروج، وفيرتيغلوب، مليار درهم مليار دولار، ووصلت ارباحها قبل خصم الفوائد والضرائب والاهلاك والاستهلاك الي,0
قطارات الاتحاد تستكمل اول محطه للركاب بالفجيره تمهيدا للتشغيل خلال استكملت شركه قطارات الاتحاد انجاز محطه الفجيره للركاب كاولي محطاتها تمهيدا للتشغيل التدريجي خلال الفتره القادمه من العام الحالي، والتي تقع في منطقه مدينه الهلال وتبلغ مساحتها متر مربع وقالت عذراء المنصوري، المدير التنفيذي للقطاع التجاري في شركه قطارات الاتحاد لخدمات الركاب ان المحطه تقع في موقع استراتيجي في اماره الفجيره وهي قريبه من المعالم والمواقع السياحيه حيث تبعد المحطه عن مطار الفجيره الدولي حوالي دقيقه وتبعد عن كورنيش المظلات دقائق وقلعه سكمكم دقائق,0
ارياف تنتزع الكاس والجوكر يحصد بندقيه الايذاع في ختامي الوثبه تواصلت اليوم منافسات سن الايذاع لهجن ابناء القبائل ضمن المهرجان الختامي السنوي لسباقات الهجن العربيه الاصيله ختامي الوثبه ، علي سيف صاحب السمو رئيس الدوله واقيمت اشواط الرموز لسن الايذاع في الفتره المسائيه، لمسافه كلم، بمشاركه نخبه المطايا من هجن ابناء الدوله ودول مجلس التعاون الخليجي,1
النرويج تنضم لبرنامج دعم الصناعات الدفاعيه الاوروبيه اعلنت وزاره الدفاع النرويجيه ان النرويج ستنضم الي برنامج تابع للاتحاد الاوروبي لدعم الصناعات الدفاعيه الاوروبيه والاوكرانيه وكانت المفوضيه الاوروبيه قد وافقت في مارس الماضي، علي برنامج بقيمه مليار يورو مليار دولار لدعم الصناعات الدفاعيه في اوروبا واوكرانيا تتصدر النرويج غالبا جدول الميداليات في الدورات الشتويه، نتيجه,1
تعاون بينمؤسسه حمدان بن راشد ال مكتوم وهيئه المعرفه بدبي لتعزيز التميز في مدارس الاماره وقعت مؤسسه حمدان بن راشد ال مكتوم للعلوم الطبيه والتربويه وهيئه المعرفه والتنميه البشريه في دبي، امس مذكره تفاهم، لتعزيز التعاون في مجالات التميز والموهبه وجوده التعليم، ووضع اطار للتعاون في تطبيق مقياس حمدان للموهبه في مدارس اماره دبي، الي جانب تدريب متخصصين سنويا علي اليات الكشف عن الطلبه الموهوبين,0
اكتمال الاستعدادات لانطلاق سباق زايد الخيري ووفد الامارات يتوجه الي المجر اعلنت اللجنه العليا المنظمه لسباق زايد الخيري نجري للعون، اكتمال الاستعدادات لانطلاق الحدث لاول مره في القاره الاوروبيه علي مدار يومي و مايو الجاري، في ساحه الابطال الشهيره بالعاصمه المجريه بودابست، لمسافات و، و كلم وغادر الوفد الرسمي لدوله الامارات والذي يضم شخصا من اعضاء اللجنه المنظمه,0
صقر غباش توجيهات رئيس الدوله باعتماد منظومه وطنيه للتامين الصحي تجسد رعايه القائد لابنائه ثمن معالي صقر غباش، رئيس المجلس الوطني الاتحادي، بكل تقدير واعتزاز، توجيهات صاحب السمو الشيخ محمد بن زايد ال نهيان، رئيس الدوله حفظه الله، باعتماد نظام صحي يضمن توفير الرعايه الصحيه المتكامله والخدمات الطبيه للمواطنين، من خلال منظومه وطنيه متكامله للتامين الصحي تشمل جميع امارات الدوله,1
ابوالغيط يدين الاعتداءات الايرانيه علي الامارات والكويت وقطرويؤكد التضامن مع البحرين بمواجهات المخططات التخريبيه ادان احمد ابو الغيط الامين العام لجامعه الدول العربيه باشد العبارات الاعتداءات الايرانيه السافره التي طالت اراضي دوله والامارات العربيه المتحده والكويت والمياه الاقليميه لدوله قطر في انتهاك صارخ لاحكام القانون الدولي,0
انطلاق اسبوع بلوك تشين للشرق الاوسط وشمال افريقيا بدبي مايو تستضيف دبي فعاليات اسبوع بلوك تشين للشرق الاوسط وشمال افريقيا خلال الفتره من الي مايو الجاري، في مبادره تعد الاولي من نوعها في المنطقه تمتد فعاليات الاسبوع عبر مواقع متعدده في المدينه بمشاركه اكثر من الاف شخص ونحو متحدث من الخبراء ورواد القطاع العالميين وينظمه شركه سكاي نت اكس سوليوشنز، بدعم من فعاليات دبي للاعمال التابعه لدائره الاقتصاد والسياحه بدبي كشريك وجهه رسمي,0
علوم برزتنا تجمع الاطفال والاهالي في رحله تفاعليه لترسيخ الهويه نظم مركز الجليله لثقافه الطفل فعاليه علوم برزتنا بالتعاون مع مركز حمدان بن محمد لاحياء التراث، شهدت حضورا واسعا من الاطفال واولياء الامور واستضافت الفعاليه سعاده عبد الله حمدان بن دلموك الرئيس التنفيذي لمركز حمدان بن محمد لاحياء التراث، الذي تناول مفردات من البيئه الاماراتيه وقصصا ومواقف تعكس القيم الاصيله التي نشا عليها المجتمع الاماراتي اضافه الي دور الاسره في بناء الهويه الوطنيه وترسيخ المبادئ والقيم في نفوس الابناء,1
الامارات للتطوير التربوي وهيئه زايد لاصحاب الهمم تتعاونان لتعزيز الشموليه في التعليم وقعت كليه الامارات للتطوير التربوي مذكره تفاهم مع هيئه زايد لاصحاب الهمم، بهدف تعزيز الشراكه بينهما وتطوير البرامج المهنيه المتخصصه لتعزيز الشموليه في قطاع التعليم تنص المذكره علي التعاون في مجالات تصميم وتطوير البرامج التدريبيه التخصصيه التي تتوافق مع معايير المركز الوطني للمؤهلات ومتطلبات الفئه المستهدفه من البرنامج، وتصميم ادوات تقييم مرجعيه معياريه دقيقه لقياس الكفاءات المهنيه والمهاريه للطلبه من اصحاب الهمم,0
الشارقه الرياضي للمراه يحصد ميداليات في بطوله المواهب للرمايه سجل نادي الشارقه الرياضي للمراه حضورا لافتا في بطوله المواهب للرمايه التي اقيمت في نادي الشارقه الرياضي بمشاركه واسعه بلغت راميا وراميه من الفئات العمريه بين و عاما ضمن منافسات البندقيه الهوائيه والمسدس الهوائي امتار لفئتي المحترفات والمبتدئات,0
جمارك دبي تحبط تهريب دببه نادره احبطت جمارك دبي محاوله تهريب دببه نادره نافقه كانت مخباه داخل حقيبه لمسافره اسيويه قادمه عبر مطار دبي الدولي واوضحت جمارك دبي، ان مفتشيها اشتبهوا في احدي الحقائب بعد ان اظهرت اجهزه الفحص محتويات غير اعتياديه، ما استدعي اخضاعها للتفتيش اليدوي، حيث تبين وجود سله بداخلها دببه تم نقلها,0
دبي القابضه تتعاون مع مايكروسوفت لدمج الذكاء الاصطناعي في صميم عملياتها اعلنت دبي القابضه، عن تعاونها مع مايكروسوفت لدمج منظومات الذكاء الاصطناعي في صميم عملياتها ووفق بيان صحفي صادر اليوم عن دبي القابضه فهذه الخطوه تجعلها اول جهه في تبني الذكاء الاصطناعي المؤسسي في منطقه الشرق الاوسط وافريقيا ويرسي هذا التعاون اول نموذج لتطبيق الذكاء الاصطناعي المؤسسي بهذا الحجم في المنطقه، ويجسد توجه دبي القابضه الي تحويل التقنيات المتقدمه الي قدرات تشغيليه رئيسيه، مما يمكنها من بناء نموذج تشغيلي موحد لمحفظه اعمالها يقوم علي كفاءه الاداء والاثر الملموس، وذلك انسجاما مع طموح دوله الامارات لتحقيق الرياده في تبني الذكاء الاصطناعي,1
الياس بوصعب يستعرض مستقبل الاستقرار اللبناني في ظل التحديات الاقليميه الراهنه استضاف نادي دبي للصحافه جلسه حواريه بعنوان لبنان بين الاستقرار والتحديات الاقليميه، تحدث خلالها معالي الياس بو صعب، نائب رئيس مجلس النواب اللبناني، بحضور مريم الملا، مديره نادي دبي للصحافه، الي جانب نخبه من القيادات الاعلاميه وصناع المحتوي والمهتمين بالشانين السياسي والاعلامي تاتي هذه الجلسه ضمن سلسله من الجلسات الاعلاميه التي ينظمها نادي دبي للصحافه، ويستضيف من خلالها نخبه من رموز العمل السياسي والقيادات الاعلاميه ورؤساء تحرير الصحف، الي جانب ابرز الكتاب والمفكرين والاكاديميين وصناع المحتوي في دوله الامارات والعالم العربي، لمناقشه قضايا تتصل بالمشهد السياسي والامني والاقتصادي، واستشراف افاق المستقبل، بما في ذلك تاثيرها في مسارات التنميه والاستقرار علي,1
وزير الداخليه البحريني يزور جناح الحرس الوطني في ايسنار زار معالي الفريق اول ركن الشيخ راشد بن عبدالله ال خليفه وزير الداخليه بمملكه البحرين جناح الحرس الوطني المشارك في معرض الامن الوطني ودرء المخاطر ايسنار ، المقام في مركز ادنيك ابوظبي,1
الاتحاديه للضرائباكثر من الف مستفيد من غرامه التاخر في التسجيل لضريبه الشركات اعلنت الهيئه الاتحاديه للضرائب، اليوم، ان اجمالي عدد المستفيدين من مبادره الاعفاء من غرامه التاخر في التسجيل لضريبه الشركات تجاوز الف من الاشخاص الخاضعين لضريبه الشركات خلال العام الماضي والفتره المنقضيه من العام الحالي وتوقعت ان يرتفع العدد الاجمالي خلال الفتره المقبله الي اكثر من الف,0
نهيان بن مبارك يفتتح انشطه ملتقي اسرتي في الامارات احتفالا باليوم العالمي للاسر قال معالي الشيخ نهيان بن مبارك ال نهيان وزير التسامح والتعايش، رئيس مجلس اداره صندوق الوطن، ان الاحتفاء بالاسره في الامارات انما هو احتفاء اصيل بوطننا العزيز، وتاكيد قوي علي الولاء والانتماء له ولقيادته الرشيده، كما انه تعبير عن اعتزازنا الكبير بقائدنا الحكيم، صاحب السمو الشيخ محمد بن زايد ال نهيان، رئيس الدوله، حفظه الله، وكيف اننا بقياده سموه نجسد معاني العزه والشجاعه والاقدام، وندرك بقياده سموه عظمه التاريخ وقوه العزيمه والمكانه المرموقه للامارات علي مستوي العالم كله، وانه يشرفني ان ارفع الي صاحب السمو رئيس الدوله اعظم ايات الشكر والتقدير لقاء مواقفه القويه والراسخه في الدفاع عن الوطن وتحقيق,1
شراكه بين دبي القابضه للعقارات وابوظبي الاسلامي لتوسيع منظومه حلول التمويل السكني اعلنت دبي القابضه للعقارات، عن عقد شراكه استراتيجيه مع مصرف ابوظبي الاسلامي، بهدف توسيع نطاق الوصول الي حلول متوافقه مع الشريعه الاسلاميه للتمويل السكني للعملاء المؤهلين عبر علاماتها التجاريه نخيل ومراس ودبي للعقارات وبموجب هذه الشراكه، سيتم تقديم اطار تمويلي متكامل مزدوج المسار ومتوافق مع الشريعه الاسلاميه، يشمل كلا من العقارات علي الخارطه والعقارات المكتمله,0
الشارقه للنقل البحري يناقش تعزيز المساواه بين الجنسين في المجال البحري استضافت اكاديميه الشارقه للنقل البحري اليوم جلسه نقاشيه تحت عنوان من الحرم الاكاديمي الي القطاع البحري تعزيز المساواه بين الجنسين من اجل التميز البحري احتفاء باليوم الدولي للمراه في القطاع البحري,0
مكتوم بن محمد يطلق التقرير السنوي للسلطه القضائيه في دبي لعام اطلق سمو الشيخ مكتوم بن محمد بن راشد ال مكتوم، النائب الاول لحاكم دبي، نائب رئيس مجلس الوزراء وزير الماليه، رئيس المجلس القضائي في دبي، التقرير السنوي للسلطه القضائيه في دبي عن العام ، والذي يجسد التطور المتواصل في اداء الجهات القضائيه في الاماره، ويعكس استمرار تعزيز كفاءه العمل القضائي ورفع جوده خدماته,1
الشارقه علي راس المجموعه الاولي لاسيويه كره اليد بالكويت اسفرت قرعه النسخه الـ من بطوله الانديه الاسيويه ابطال الدوري لكره اليد للرجال، المقرره في دوله الكويت خلال الفتره من الي يونيو المقبل، عن تواجد نادي الشارقه حامل اللقب علي راس المجموعه الاولي وضمت المجموعه الاولي الي جانب الشارقه، كلا من انديه الدحيل القطري، وبرقان الكويتي، ونادي سي اتش ايه الصيني، فيما ضمت المجموعه الثانيه انديه، الكويت الكويتي، والنجمه البحريني، والخليج السعودي، والعربي القطري,0
ولي عهد راس الخيمه يحضر العرس الجماعي الـ حضر سمو الشيخ محمد بن سعود بن صقر القاسمي ولي عهد راس الخيمه، امس العرس الجماعي الرابع عشر، الذي اقيم برعايه سموه، وبمشاركه من ابناء الوطن كما حضر الحفل، الذي اقيم في قاعه البيت المتوحد بمنطقه اذن في راس الخيمه، عدد من الشيوخ وكبار المسؤولين والاعيان والوجهاء والشخصيات، الي جانب ذوي المشاركين والمدعوين,0
السعوديه تعلن اعتراض وتدمير مسيرات قادمه من الاجواء العراقيه اعلنت المملكه العربيه السعوديه اعتراض وتدمير مسيرات بعد دخولها مجالها الجوي قادمه من الاجواء العراقيه صباح اليوم الاحد ونقلت وكاله الانباء السعوديه واس عن اللواء الركن تركي المالكي المتحدث الرسمي باسم وزاره الدفاع السعوديه قوله ان الوزاره تحتفظ بحق الرد في الزمان والمكان المناسبين، وستتخذ وتنفذ كافه الاجراءات العملياتيه اللازمه للرد علي اي محاوله اعتداء علي سياده المملكه وامنها وسلامه مواطنيها والمقيمين علي اراضيها,1
مركز الشارقه للتدريب والتطوير يختتم جولته التدريبيه في اسبانيا اختتم برنامج القياده الاستراتيجيه للاعمال الذي نفذه مركز الشارقه للتدريب والتطوير التابع لغرفه تجاره وصناعه الشارقه جولته الاكاديميه والميدانيه في مملكه اسبانيا بعد سلسله من الزيارات الميدانيه والجلسات التخصصيه وورش العمل المكثفه التي احتضنتها جامعه نافارا العريقه والتي اتاحت للمشاركين الاستفاده من تجارب معرفيه وعمليه متقدمه تسهم في تطوير الاداء المؤسسي للجهات الحكوميه وشبه الحكوميه المشاركه في اماره الشارقه,1
ابوظبي للتراث تحصد من جوائز ستيفي الشرق الاوسط وشمال افريقيا العالميه فازت هيئه ابوظبي للتراث بخمس جوائز ضمن فئات جوائز ستيفي الشرق الاوسط وشمال افريقيا، تقديرا لجهودها المستمره في تقديم حلول مبتكره وممارسات اداريه متميزه تعزز من كفاءه العمل الحكومي في اماره ابوظبي,1
الشارقه للعمل التطوعي تعلن الفائزين في النسخه الثانيه من مسابقه التطوع المستدام اعلنت جائزه الشارقه للعمل التطوعي الفائزين في النسخه الثانيه من مسابقه التطوع المستدام، التي تستهدف المدارس الحكوميه والخاصه ورياض الاطفال علي مستوي دوله الامارات، وذلك في اطار جهودها الراميه الي ترسيخ ثقافه العمل التطوعي لدي الاجيال الناشئه، وتعزيز قيم العطاء والمسؤوليه المجتمعيه داخل البيئه التعليميه,1
ارت دبي يستقطب اكثر من الف زائر ويعزز مكانه دبي علي خريطه الفن العالمي اختتم معرض ارت دبي فعاليات نسخته العشرين وسط حضور جماهيري قياسي واشاده واسعه، محققا اكثر من الف زائر خلال اربعه ايام، في مؤشر يعكس تنامي مكانه دبي مركزا عالميا للفنون والصناعات الابداعيه، وتعاظم اهتمام الجمهور المحلي والعالمي بالمشهد الثقافي في الاماره,0
النفط يصعد باكثر من ارتفعت اسعار النفط اليوم الاثنين باكثر من وصعدت العقود الاجله لخام برنت بمقدار دولار بما يعادل بالمئه لتصل الي دولار للبرميل، بعد ان لامست اعلي مستوي لها منذ الخامس من مايو في وقت سابق من الجلسه كما ارتفع خام غرب تكساس الوسيط الاميركي الي,0
الامارات تؤكد موقفها الثابت وتدحض الادعاءات الايرانيه في اجتماع وزراء خارجيه بريكس شارك معالي خليفه بن شاهين المرر، وزير دوله، في اجتماع وزراء خارجيه مجموعه بريكس المنعقد في نيودلهي بجمهوريه الهند وخلال الاجتماع، اكد معاليه رفض دوله الامارات القاطع لادعاءات الجانب الايراني، ولمحاولات تبرير الاعتداءات الايرانيه الارهابيه التي استهدفت دوله الامارات ودولا شقيقه وصديقه في المنطقه، في انتهاك صارخ لميثاق الامم المتحده والقانون الدولي ومبادئ حسن الجوار,1
بارتنرز كابيتال تختار ابوظبي مقرا جديدا لتوسعها العالمي اعلنت شركه بارتنرز كابيتال بالتعاون مع مجلس ابوظبي للشركات العائليه التابع لغرفه ابوظبي عن افتتاح احدث مكاتبها في ابوظبي، في خطوه تعكس ثقتها المتناميه بالمكانه الاستثماريه لدوله الامارات ودورها المتصاعد كمركز عالمي لرؤوس الاموال ووفق بيان صحفي صادر اليوم، جاء ذلك في حفل اقيم في ابوظبي، وشهد حضور معالي زكي,0
سناء بنت سهيل الاسره اساس الاستقرار المجتمعي وصناعه المستقبل اكدت معالي سناء بنت محمد سهيل، وزيره الاسره، ان الاسره تمثل الاساس الذي يقوم عليه استقرار المجتمع وتماسكه، والحاضنه الاولي للقيم والهويه والانتماء، ومنها تنطلق رحله بناء الانسان وترسيخ معاني الترابط والتكافل والمسؤوليه المجتمعيه وقالت معاليها بمناسبه اليوم الدولي للاسر ان دوله الامارات، بفضل رؤيه قيادتها الرشيده، اولت الاسره اهتماما استثنائيا باعتبارها محور التنميه واحدي اهم ركائز استدامه المجتمع، وعملت علي تطوير منظومه متكامله من السياسات والمبادرات التي تعزز استقرار الاسره وترتقي بجوده حياتها، بما يسهم في اعداد اجيال قادره علي مواصله مسيره التنميه وصناعه المستقبل,1
عبدالله بن زايد يجري اتصالا هاتفيا مع المدير العام للوكاله الدوليه للطاقه الذريه ويدين بشده الاعتداء الارهابي الغادر الذي اسفر عن حريق في مولد كهربائي خارج المحيط الداخلي لمحطه براكه للطاقه النوويه اجري سمو الشيخ عبدالله بن زايد ال نهيان، نائب رئيس مجلس الوزراء وزير الخارجيه، اتصالا هاتفيا مع سعاده رافائيل غروسي، المدير العام للوكاله الدوليه للطاقه الذريه، ادان خلاله بشده الاعتداء الارهابي الغادر الذي اسفر عن حريق في مولد كهربائي خارج المحيط الداخلي لمحطه براكه للطاقه النوويه في منطقه الظفره، جراء استهداف بطائره مسيره، دون تسجيل اي اصابات او اي تاثير علي مستويات السلامه الاشعاعيه,1
وزيره الاسره صحه الاسره وجوده حياتها اولويه وطنيه في رؤيه القياده الرشيده اكدت معالي سناء بنت محمد سهيل، وزيره الاسره، ان توجيهات صاحب السمو الشيخ محمد بن زايد ال نهيان، رئيس الدوله حفظه الله، باعتماد منظومه وطنيه متكامله للتامين الصحي للمواطنين، تجسد رؤيه وطنيه راسخه تضع الانسان والاسره في صميم اولويات التنميه، وتعكس حرص القياده الرشيده علي تعزيز جوده الحياه وترسيخ الاستقرار الاسري والمجتمعي في دوله الامارات,1
احمد بن سعيد يشهد تخريج الدفعه الــ من جامعه روتشستر للتكنولوجيا دبي برعايه وحضور سمو الشيخ احمد بن سعيد ال مكتوم، رئيس سلطه دبي للمناطق الاقتصاديه المتكامله دييز، احتفلت جامعه روتشستر للتكنولوجيا دبي، التي تتخذ من واحه دبي للسيليكون، المنضويه تحت مظله دييز مقرا لها، بتخريج الدفعه الخامسه عشره من طلبتها، والتي ضمت خريجا وخريجه من برنامجا اكاديميا في مرحلتي البكالوريوس والماجستير,1
مليون مستفيد من مشروع الاضاحي للهلال الاحمر داخل الدوله وخارجها خلال سنوات اكدت هيئه الهلال الاحمر الاماراتي ان مشروع الاضاحي يعد احد ابرز برامجها الموسميه والانسانيه التي تحرص علي تنفيذها سنويا، ضمن مبادراتها الاجتماعيه والانسانيه الموجهه للاسر داخل الدوله وخارجها، بما يجسد قيم التكافل والتراحم التي يتميز بها مجتمع دوله الامارات,0
دبي تستضيف مؤتمر اتحاد التغذيه الوريديه والانبوبيه بالشرق الاوسط يونيو تستضيف دبي فعاليات الدوره الخامسه من مؤتمر اتحاد التغذيه الوريديه والانبوبيه في الشرق الاوسط ، الذي سيقام يومي و يونيو المقبل ، ويجمع نخبه من الخبراء الاقليميين والدوليين في التغذيه السريريه لبحث احدث التطورات في التغذيه الوريديه والانبوبيه، والرعايه متعدده التخصصات للمرضي، والابتكارات الناشئه التي تسهم في رسم ملامح مستقبل الرعايه الصحيه الحديثه,0
الاردن يدين الاعتداءات الايرانيه الغاشمه علي الامارات ادان الاردن اليوم الاعتداءات الايرانيه الغاشمه علي دوله الامارات العربيه المتحده والتي ادت الي اصابه ثلاثه اشخاص، واكد رفضه واستنكاره هذه الاعتداءات التي تمثل انتهاكا سافرا لسياده الامارات وتهديدا لامنها واستقرارها وسلامه اراضيها وخرقا صارخا للقانون الدولي وميثاق الامم المتحده,1
جلفار تعلن عن نتائج ماليه قويه للربع الاول من اعلنت شركه الخليج للصناعات الدوائيه جلفار، عن تحقيق ايرادات صافيه بلغت مليون درهم من العمليات المستمره خلال الربع الاول من عام ، مسجله انخفاضا سنويا بنسبه ، في حين حققت تحسنا في الربحيه، حيث ارتفع الربح قبل الفوائد والضرائب والاستهلاك والاطفاء الي مليون درهم، ووصل صافي الربح من العمليات المستمره الي,0
اكتشافات اثريه جديده في الاسكندريه تكشف تطور الحياه الحضريه عبر العصور اعلنت وزاره السياحه والاثار المصريه، عن اكتشاف مجموعه متميزه من العناصر الاثريه والمعماريه في منطقه محرم بك بمحافظه الاسكندريه شمالي البلاد وذكرت الوزاره، في بيان، ان هذا الكشف الذي نفذته بعثه اثريه مصريه يسهم في اعاده رسم الخريطه العمرانيه لمدينه الاسكندريه القديمه، والقاء الضوء علي تطور الحياه الحضريه بها عبر عصورها التاريخيه المختلفه,0
ولي عهد راس الخيمه يشهد انطلاق ملتقي الاسره الرياضي الثالث لاصحاب الهمم شهد سمو الشيخ محمد بن سعود بن صقر القاسمي ولي عهد راس الخيمه، انطلاق النسخه الثالثه من ملتقي الاسره الرياضي اليوم بالصاله الرياضيه في الظيت الجنوبي، والذي تنظمه مؤسسه الشيخ سعود بن صقر التعليميه الخيريه وذراعها الرياضيه نادي راس الخيمه لاصحاب الهمم، ترجمه للتوجيهات السديده والمتابعه الحثيثه لصاحب السمو الشيخ سعود بن صقر القاسمي عضو المجلس الاعلي حاكم راس الخيمه,0
الامارات ترفع رصيدها الي ميداليه في دوره الالعاب الخليجيه واصلت بعثه الامارات تالقها في منافسات دوره الالعاب الخليجيه الرابعه الدوحه ، المقامه خلال الفتره من الي مايو الجاري، بعدما رفعت رصيدها الي ميداليه متنوعه بواقع ذهبيات و فضيات و برونزيه، في حصيله تعكس قوه المشاركه الاماراتيه وتنوع الانجازات في مختلف الرياضات,0
كليفلاند كلينك ابوظبي يطلق اول برنامج علاجي بالليزر المتقدم لمرضي الصرع واورام الدماغ اطلق كليفلاند كلينك ابوظبي اول برنامج علاجي في الشرق الاوسط باستخدام تقنيه التدمير الحراري الخلالي بالليزر لعلاج حالات محدده من الصرع واورام الدماغ، في خطوه تعزز مكانه ابوظبي مركزا اقليميا للابتكار الطبي والرعايه الصحيه التخصصيه المتقدمه,0
مانشستر سيتي يفوز علي كريستال بالاس في الدوري الانجليزي فاز مانشستر سيتي علي كريستال بالاس الليله، في ملعب الاتحاد خلال المباراه المؤجله من الاسبوع الـ للدوري الانجليزي الممتاز لكره القدم ورفع السيتي رصيده الي نقطه في المركز الثاني وبفارق نقطتين عن ارسنال المتصدر، فيما توقف رصيد كريستال بالاس عند نقطه بالمركز الخامس عشر المصدروام,0
المصنفون الاوائل يحتفون بالقاب موسم ابوظبي جراند سلام للجوجيتسو اكد عدد من الابطال المصنفين الاوائل في بطوله ابوظبي جراند سلام للجوجيتسو للموسم الحالي، ان حجم التنافس الكبير الذي شهدته البطوله علي مدار العام، الي جانب المكانه العالميه التي باتت تحظي بها ابوظبي باعتبارها احدي ابرز وجهات رياضه الجوجيتسو في العالم، ساهم في تطوير البطوله الي ابعد مدي واكد مكانتها العالميه,0
غرفه عجمان تطلق مبادره نوعيه لتعزيز مشتريات الجهات الحكوميه من مصانع الاماره اعلنت غرفه عجمان عن اطلاق برنامج زيارات المنشات الصناعيه بالتعاون مع دائره الماليه ـ عجمان، وهيئه النقل ـ عجمان، وذلك في اطار جهودها المتواصله لتمكين الصناعه الوطنيه ومد جسور التعاون الفعال بين القطاعين الحكومي والخاص تهدف المبادره الي تعزيز تكامل الجهات الحكوميه مع المصانع الوطنيه، واطلاع الجهات الحكوميه علي المستوي المتقدم الذي وصلت اليه المنتجات الصناعيه في عجمان من حيث الجوده والكفاءه والابتكار، اضافه الي تسليط الضوء علي القدرات الانتاجيه المتطوره للمصانع الوطنيه بما يعزز تنافسيتها ويدعم زياده اعتمادها ضمن منظومه المشتريات الحكوميه,1
دخول قافله محمله بكسوه العيد لاطفال قطاع غزه ضمن عمليه الفارس الشهم دخلت قافله مساعدات جديده محمله بكسوه العيد الي قطاع غزه، ضمن عمليه الفارس الشهم ، وذلك في اطار الجهود الانسانيه والاغاثيه المتواصله التي تقدمها دوله الامارات العربيه المتحده لدعم الاشقاء في القطاع,0
الطوارئ والازمات والصحه ووقايه المجتمع تؤكدان كفاءه منظومه الرصد والاستجابه الصحيه في متابعه فــيروس ايبولا اكدت الهيئه الوطنيه لاداره الطوارئ والازمات والكوارث ووزاره الصحه ووقايه المجتمع جاهزيه منظومه الرصد والاستجابه الوطنيه للتعامل مع اي مستجدات او تطورات صحيه، لا سيما ما يتعلق بفــيروس ايبولا، واوضحتا ان اجراءات الجاهزيه والمراقبه الصحيه المعتمده في الدوله تخضع للتقييم والمراجعه الدوريه وفق افضل الممارسات والمعايير المعتمده,0
ايسنار منتدي امن الذكاء الاصطناعي يناقش تعزيز الجاهزيه في مواجهه التهديدات المتطوره تنطلق اعمال منتدي امن الذكاء الاصطناعي للمره الاولي ضمن فعاليات المعرض الدولي للامن الوطني ودرء المخاطر ايسنار ، الذي يقام في مركز ادنيك ابوظبي خلال الفتره من الي مايوالجاري وتنظمه مجموعه ادنيك، احدي شركات مدن، بالتعاون مع وزاره الداخليه، وبشراكه مع القياده العامه لشرطه ابوظبي,1
